56005;94220;Laurencia
56006;91929;Laurencia pinnatifida
47724;61554;Lavandula
47725;3322;Lavandula angustifolia
53004;61066;Lavatera
53006;93771;Lavatera punctata
55924;94221;Leathesia
55925;91931;Leathesia difformis
42454;60219;Lecythidaceae
39970;61400;Leersia
39972;3329;Leersia oryzoides
42721;60657;Legousia
42727;3331;Legousia hybrida
42724;3332;Legousia speculum-veneris
36474;82399;Leiocolea
33051;82411;Lejeunea
33053;82414;Lejeunea cavifolia
33049;94439;Lejeuneaceae
33056;82416;Lejeunea lamacerina
33060;82415;Lejeunea lamacerina subsp. lamacerina
33101;94491;Lembophyllaceae
37289;61448;Lemna
37283;60501;Lemnaceae
37291;3336;Lemna gibba
37300;3337;Lemna minor
37297;26606;Lemna minuta
37293;3339;Lemna trisulca
37295;6832;Lemna turionifera
51344;61046;Lens
51345;6833;Lens culinaris
46955;60447;Lentibulariaceae
45440;60780;Leontodon
45469;22411;Leontodon hirtus
45452;3347;Leontodon hispidus
45465;26202;Leontodon hispidus subsp. dubius
45468;22413;Leontodon hispidus subsp. hastilis
45458;6837;Leontodon hispidus subsp. hispidus
45454;6838;Leontodon hispidus subsp. hyoseroides
45442;3348;Leontodon incanus
45446;3354;Leontodon saxatilis
45451;25034;Leontodon saxatilis subsp. saxatilis
44085;60756;Leontopodium
44088;3358;Leontopodium alpinum
48241;60958;Leonurus
48244;3359;Leonurus cardiaca
48250;3360;Leonurus cardiaca subsp. cardiaca
48246;3361;Leonurus cardiaca subsp. villosus
48252;3362;Leonurus marrubiastrum
48243;30211;Leonurus sibiricus
53382;60871;Lepidium
53405;3364;Lepidium campestre
53399;32171;Lepidium coronopus
53411;3366;Lepidium densiflorum
53408;22435;Lepidium didymum
53393;34223;Lepidium draba
53397;3367;Lepidium graminifolium
53413;3368;Lepidium heterophyllum
53391;3369;Lepidium latifolium
53384;3370;Lepidium neglectum
53415;3371;Lepidium perfoliatum
53385;3372;Lepidium ruderale
53410;6842;Lepidium sativum
53387;3373;Lepidium virginicum
53389;29733;Lepidium virginicum subsp. virginicum
49126;61672;Lepidobotryaceae
34365;82422;Lepidozia
34348;94440;Lepidoziaceae
34366;82425;Lepidozia cupressina
34370;82427;Lepidozia reptans
36649;82423;Leptobarbula
36650;82436;Leptobarbula berica
31866;82433;Leptobryum
31867;82446;Leptobryum pyriforme
33390;82424;Leptodictyum
33391;82447;Leptodictyum riparium
33130;99026;Leptodon
33131;99025;Leptodon smithii
36655;82431;Leptodontium
36656;82438;Leptodontium flexifolium
36659;82439;Leptodontium gemmascens
36658;99136;Leptodontium styriacum
55940;94230;Leptonematella
55941;91939;Leptonematella fasciculata
36494;99910;Leptophascum
36495;82442;Leptophascum leptophyllum
39544;63735;Lepturus
41241;60680;Lepyrodiclis
41243;6803;Lepyrodiclis holosteoides
33068;82451;Lescuraea
33084;82456;Lescuraea incurvata
33098;82458;Lescuraea mutabilis
33090;82459;Lescuraea patens
33079;82460;Lescuraea plicata
33069;82461;Lescuraea radicosa
33094;82462;Lescuraea saxicola
32109;82465;Leskea
32075;94492;Leskeaceae
32110;82482;Leskea polycarpa
43607;61516;Leucanthemella
43609;3374;Leucanthemella serotina
43904;64427;Leucanthemopsis
43907;22446;Leucanthemopsis alpina
45664;60764;Leucanthemum
45676;22445;Leucanthemum adustum
45680;7206;Leucanthemum adustum subsp. adustum
45666;3375;Leucanthemum atratum agg.
45685;3378;Leucanthemum halleri
45669;3384;Leucanthemum ircutianum
45674;29734;Leucanthemum ircutianum subsp. ircutianum
45681;3386;Leucanthemum maximum
45667;3381;Leucanthemum vulgare agg.
45682;3387;Leucanthemum vulgare s. str.
35469;94493;Leucobryaceae
35480;82496;Leucobryum
35485;82500;Leucobryum glaucum
35481;82501;Leucobryum juniperoideum
34116;82507;Leucodon
34117;82506;Leucodon sciuroides
34119;82504;Leucodon sciuroides var. morensis
34121;82505;Leucodon sciuroides var. sciuroides
34115;94494;Leucodontaceae
38143;61319;Leucojum
38149;3388;Leucojum aestivum
38151;29884;Leucojum aestivum subsp. aestivum
38145;3389;Leucojum vernum
46163;61547;Levisticum
46164;25673;Levisticum officinale
39129;61401;Leymus
39131;21630;Leymus arenarius
45941;61278;Ligusticum
45943;3396;Ligusticum mutellina
45947;3397;Ligusticum mutellinoides
47000;61080;Ligustrum
47002;10612;Ligustrum ovalifolium
47003;3398;Ligustrum vulgare
36879;60542;Liliaceae
36849;60536;Liliales
36968;61460;Lilium
36974;3399;Lilium bulbiferum
36976;3400;Lilium bulbiferum subsp. bulbiferum
36978;3401;Lilium bulbiferum subsp. croceum
36970;91949;Lilium candidum
36971;3403;Lilium martagon
45808;95048;Limbarda
45809;94973;Limbarda crithmoides
42172;61673;Limeaceae
53093;60399;Limnanthaceae
37415;61490;Limodorum
37417;3404;Limodorum abortivum
42158;61104;Limonium
42161;94974;Limonium auriculaeursifolium
42166;35383;Limonium binervosum
42168;35384;Limonium binervosum subsp. binervosum
42160;94976;Limonium bungei
42169;94977;Limonium humile
42165;94978;Limonium ovalifolium
42162;3411;Limonium vulgare
47712;61212;Limosella
47714;3414;Limosella aquatica
52210;60372;Linaceae
47665;61213;Linaria
47677;3415;Linaria alpina
47679;27670;Linaria alpina subsp. alpina
47680;3416;Linaria arvensis
47692;22476;Linaria bipartita
47671;3419;Linaria dalmatica
47686;3418;Linaria genistifolia agg.
47689;3420;Linaria genistifolia s. str.
47691;6843;Linaria genistifolia subsp. genistifolia
47675;94979;Linaria odora
47668;3423;Linaria repens
47672;3425;Linaria spartea
47667;94980;Linaria supina
47676;94981;Linaria thymifolia
47683;3433;Linaria vulgaris
47685;3429;Linaria vulgaris agg.
47673;50061;Linaria x sepium
47652;61214;Lindernia
47716;61674;Linderniaceae
47654;3434;Lindernia dubia
47658;3435;Lindernia procumbens
46563;60664;Linnaea
46564;3436;Linnaea borealis
46565;35365;Linnaea borealis subsp. borealis
52216;61057;Linum
52224;25407;Linum alpinum
52220;3455;Linum austriacum
52221;3456;Linum austriacum subsp. austriacum
52241;3441;Linum catharticum
52234;3447;Linum flavum
52238;3444;Linum flavum agg.
52235;34040;Linum flavum subsp. flavum
52222;3458;Linum leonii
52218;3454;Linum perenne agg.
52230;26993;Linum perenne s. str.
52239;3468;Linum tenuifolium
52233;3470;Linum usitatissimum
52236;3471;Linum viscosum
35260;82514;Liochlaena
35263;82515;Liochlaena lanceolata
35261;82516;Liochlaena subulata
37841;61491;Liparis
37843;3472;Liparis loeselii
37405;61492;Listera
37407;3473;Listera cordata
37411;3474;Listera ovata
56007;94237;Lithophyllum
56008;91957;Lithophyllum corallinae
55915;94238;Lithosiphon
55916;91958;Lithosiphon filiformis
48599;60633;Lithospermum
48601;3476;Lithospermum officinale
56032;94239;Lithothamnion
56033;91959;Lithothamnion sonderi
48312;61101;Littorella
48314;3478;Littorella uniflora
36925;61461;Lloydia
36927;3479;Lloydia serotina
42653;60246;Loasaceae
42730;60658;Lobelia
42732;3480;Lobelia dortmanna
42734;27346;Lobelia erinus
53424;60872;Lobularia
53426;3481;Lobularia maritima
32896;82517;Loeskeobryum
32897;82518;Loeskeobryum brevirostre
46568;60416;Loganiaceae
39108;61402;Lolium
39112;3484;Lolium multiflorum
39128;91962;Lolium multiflorum x temulentum
39119;3485;Lolium perenne
39111;91963;Lolium perenne x temulentum
39123;3489;Lolium remotum
39110;3486;Lolium rigidum
39125;3490;Lolium temulentum
39121;3488;Lolium temulentum agg.
39117;27173;Lolium x hybridum
46624;60930;Lomatogonium
46626;3491;Lomatogonium carinthiacum
56062;94240;Lomentaria
56063;91965;Lomentaria clavellosa
56064;91966;Lomentaria orcadensis
46513;60665;Lonicera
46520;3492;Lonicera alpigena
46522;29058;Lonicera alpigena subsp. alpigena
46524;3493;Lonicera caerulea
46526;29059;Lonicera caerulea subsp. caerulea
46529;3494;Lonicera caprifolium
46533;99093;Lonicera henryi
46528;95087;Lonicera ligustrina
46531;3498;Lonicera nigra
46517;3499;Lonicera periclymenum
46519;6844;Lonicera tatarica
46515;3500;Lonicera xylosteum
42121;61675;Lophiocarpaceae
33240;82519;Lophocolea
33254;82537;Lophocolea bidentata
33241;99160;Lophocolea coadunata
33247;82549;Lophocolea fragrans
33264;82557;Lophocolea heterophylla
33245;82575;Lophocolea minor
33253;91968;Lophocolea semiteres
51823;61676;Lophopyxidaceae
35267;82594;Lophozia
35279;82525;Lophozia ascendens
36445;94441;Lophoziaceae
35284;82554;Lophozia guttulata
35272;82570;Lophozia longiflora
35270;82584;Lophozia silvicola
35285;82591;Lophozia ventricosa
35281;82593;Lophozia wenzelii
35283;82592;Lophozia wenzelii var. wenzelii
31895;99892;Lophoziopsis
31901;99161;Lophoziopsis excisa
31896;99163;Lophoziopsis longidens
31899;99162;Lophoziopsis longidens subsp. longidens
42250;60345;Loranthaceae
42251;61059;Loranthus
42253;3503;Loranthus europaeus
51526;61020;Lotus
51536;3506;Lotus alpinus
51530;3508;Lotus corniculatus
51528;3505;Lotus corniculatus agg.
51547;22516;Lotus maritimus
51544;22517;Lotus pedunculatus
51539;3510;Lotus tenuis
37334;60532;Lowiaceae
52647;61084;Ludwigia
52649;99094;Ludwigia grandiflora
52650;3517;Ludwigia palustris
52653;99095;Ludwigia x kentiana
53287;60873;Lunaria
53289;3518;Lunaria annua
53291;29735;Lunaria annua subsp. annua
53293;3519;Lunaria rediviva
31924;82595;Lunularia
31801;94442;Lunulariaceae
31925;82597;Lunularia cruciata
51232;61035;Lupinus
51238;3520;Lupinus albus
51237;3521;Lupinus angustifolius
51234;3522;Lupinus luteus
51235;3524;Lupinus polyphyllus
37221;61316;Luronium
37224;3525;Luronium natans
40678;61446;Luzula
40761;22600;Luzula alpina
40769;3528;Luzula alpinopilosa
40766;3527;Luzula alpinopilosa agg.
40772;14414;Luzula alpinopilosa subsp. alpinopilosa
40740;3531;Luzula campestris
40728;3530;Luzula campestris agg.
40745;29736;Luzula campestris subsp. campestris
40754;22528;Luzula congesta
40765;10628;Luzula congesta x multiflora
40775;3529;Luzula desvauxii
40735;7199;Luzula divulgata
40731;35379;Luzula exspectata
40723;3537;Luzula forsteri
40726;29737;Luzula forsteri subsp. forsteri
40681;3538;Luzula glabrata
40687;3540;Luzula luzulina
40694;3541;Luzula luzuloides
40697;22532;Luzula luzuloides subsp. luzuloides
40700;14424;Luzula luzuloides subsp. rubella
40747;3532;Luzula multiflora s. l.
40749;11817;Luzula multiflora s. str.
40752;3534;Luzula multiflora subsp. multiflora
40705;3542;Luzula nivea
40738;3535;Luzula pallescens
40680;95035;Luzula pediformis
40684;3545;Luzula pilosa
40717;3546;Luzula spicata
40720;27674;Luzula spicata subsp. conglomerata
40719;29585;Luzula spicata subsp. spicata
40732;3536;Luzula sudetica
40708;3547;Luzula sylvatica
40712;3548;Luzula sylvatica subsp. sieberi
40715;3549;Luzula sylvatica subsp. sylvatica
40690;10629;Luzula x borreri
40763;91992;Luzula x heddae
40692;91993;Luzula x hermanni-muelleri
41342;3551;Lychnis coronaria
41345;3552;Lychnis flos-cuculi
41347;6846;Lychnis flos-cuculi subsp. flos-cuculi
41341;60681;Lychnis (nom. rej. sub Silene)
55757;94241;Lychnothamnus
55758;91994;Lychnothamnus barbatus
48668;61234;Lycium
48670;3555;Lycium barbarum
48673;3556;Lycium chinense
48664;61235;Lycopersicon
48666;3558;Lycopersicon esculentum
55351;60012;Lycopodiaceae
55350;60009;Lycopodiales
55383;60584;Lycopodiella
55385;3559;Lycopodiella inundata
55349;60005;Lycopodiopsida
55396;60585;Lycopodium
55398;3560;Lycopodium annotinum
55400;29473;Lycopodium annotinum subsp. annotinum
55401;3561;Lycopodium clavatum
55402;29474;Lycopodium clavatum subsp. clavatum
48215;60959;Lycopus
48219;3562;Lycopus europaeus
48224;3563;Lycopus europaeus subsp. europaeus
48221;3564;Lycopus europaeus subsp. mollis
48226;3565;Lycopus exaltatus
48217;92001;Lycopus x intercedens
37269;61331;Lysichiton
37270;6851;Lysichiton americanus
42266;61125;Lysimachia
42272;30161;Lysimachia ciliata
42270;3566;Lysimachia nemorum
42277;3567;Lysimachia nummularia
42268;3568;Lysimachia punctata
42273;3569;Lysimachia thyrsiflora
42275;3570;Lysimachia vulgaris
52482;60323;Lythraceae
52483;61061;Lythrum
52487;94982;Lythrum borysthenicum
52485;3571;Lythrum hyssopifolia
52489;3572;Lythrum salicaria
52488;3575;Lythrum virgatum
42177;61677;Macarthuriaceae
54571;67261;Macleaya
54572;10631;Macleaya cordata
54728;60093;Magnoliaceae
54726;60080;Magnoliales
54725;60074;Magnoliids
54698;60620;Mahonia
54702;3576;Mahonia aquifolium
54701;92004;Mahonia pinnata
54700;92005;Mahonia repens
54707;92006;Mahonia x decumbens
54705;92007;Mahonia x wagneri
38012;61462;Maianthemum
38014;3577;Maianthemum bifolium
48033;61553;Majorana
48034;7270;Majorana hortensis
37900;61493;Malaxis
37902;3578;Malaxis monophyllos
52204;60373;Malpighiaceae
51814;60978;Malpighiales
49276;61172;Malus
49285;27263;Malus pumila nom. rej. prop.
49280;3582;Malus sylvestris
49279;3580;Malus sylvestris agg.
49278;94856;Malus toringo
53042;61068;Malva
53062;3583;Malva alcea
52992;60218;Malvaceae
52934;60181;Malvales
53060;3584;Malva moschata
53047;3585;Malva neglecta
53058;93777;Malva nicaensis
53044;3587;Malva parviflora
53045;3588;Malva pusilla
53000;93989;Malvastrum
53002;31046;Malvastrum capense
53003;93779;Malvastrum coromandelianum
53001;31047;Malvastrum geranioides
53049;3589;Malva sylvestris
53051;6854;Malva sylvestris subsp. mauritiana
53052;7179;Malva sylvestris subsp. sylvestris
53054;32194;Malva thuringiaca
53057;34144;Malva thuringiaca subsp. thuringiaca
53059;3590;Malva verticillata
52478;60982;Malvids
34202;82605;Mannia
34219;82606;Mannia fragrans
34207;99164;Mannia gracilis
34216;82607;Mannia pilosa
34212;82609;Mannia triandra
37330;60535;Marantaceae
42457;60207;Marcgraviaceae
32751;82610;Marchantia
32141;94443;Marchantiaceae
32927;94657;Marchantiales
32752;82629;Marchantia polymorpha
32759;82623;Marchantia polymorpha subsp. montivagans
32753;82625;Marchantia polymorpha subsp. polymorpha
32757;82627;Marchantia polymorpha subsp. ruderalis
33184;94622;Marchantiopsida
48035;60960;Marrubium
48037;3593;Marrubium peregrinum
48041;3594;Marrubium vulgare
48039;92011;Marrubium x paniculatum
55484;60586;Marsilea
55483;60045;Marsileaceae
55481;94019;Marsileales
55486;3595;Marsilea quadrifolia
33904;82666;Marsupella
33925;82635;Marsupella aquatica
33915;82638;Marsupella boeckii
33905;92012;Marsupella commutata
33906;82644;Marsupella emarginata
33924;99920;Marsupella emarginata agg.
33933;82647;Marsupella funckii
33935;82645;Marsupella funckii var. badensis
33937;82646;Marsupella funckii var. funckii
33919;82653;Marsupella ramosa
33940;82656;Marsupella sparsifolia
33910;82657;Marsupella sphacelata
33921;82658;Marsupella sprucei
46950;61678;Martyniaceae
43644;60765;Matricaria
43647;3596;Matricaria chamomilla
43653;3597;Matricaria discoidea
43657;29738;Matricaria discoidea subsp. discoidea
55321;60570;Matteuccia
55324;3598;Matteuccia struthiopteris
53233;60875;Matthiola
53234;3600;Matthiola incana
53236;6703;Matthiola longipetala
53235;94983;Matthiola sinuata
37210;61679;Maundiaceae
38175;60511;Mayacaceae
48390;61680;Mazaceae
54662;61091;Meconopsis
51613;61049;Medicago
51633;3602;Medicago arabica
51618;94984;Medicago arborea
51627;3617;Medicago falcata s. str.
51619;94985;Medicago littoralis
51636;3608;Medicago lupulina
51620;94986;Medicago marina
51615;3610;Medicago minima
51622;30189;Medicago orthoceras
51621;22591;Medicago polymorpha
51626;11820;Medicago sativa
51624;3616;Medicago sativa agg.
51630;3620;Medicago varia
33663;82674;Meesia
31865;94495;Meesiaceae
33671;82677;Meesia hexasticha
33668;82678;Meesia longiseta
33664;82681;Meesia triquetra
33669;82683;Meesia uliginosa
47345;61215;Melampyrum
47363;3623;Melampyrum arvense
47374;3628;Melampyrum cristatum
47370;3633;Melampyrum nemorosum
47368;3629;Melampyrum nemorosum agg.
47371;6869;Melampyrum nemorosum subsp. nemorosum
47353;3638;Melampyrum pratense
47347;3641;Melampyrum sylvaticum
36850;66149;Melanthiaceae
52775;60332;Melastomataceae
52783;60393;Meliaceae
39745;61403;Melica
39758;3642;Melica altissima
39767;3644;Melica ciliata
39760;3643;Melica ciliata agg.
39773;11823;Melica ciliata subsp. ciliata
39769;13018;Melica ciliata subsp. glauca
39754;3650;Melica nutans
39751;3648;Melica nutans agg.
39752;3651;Melica picta
39762;3646;Melica transsilvanica
39765;29739;Melica transsilvanica subsp. transsilvanica
39747;3652;Melica uniflora
39756;92022;Melica x aschersonii
39775;50063;Melica x thuringiaca
39749;92023;Melica x weinii
51510;61050;Melilotus
51522;3653;Melilotus albus
51524;3654;Melilotus altissimus
51519;3655;Melilotus dentatus
51513;3656;Melilotus indicus
51516;3660;Melilotus officinalis
51512;93781;Melilotus wolgicus
51514;92025;Melilotus x schoenheitianus
48254;60961;Melissa
48256;3662;Melissa officinalis
47721;60962;Melittis
47722;3663;Melittis melissophyllum
47723;3665;Melittis melissophyllum subsp. melissophyllum
56142;94244;Melobesia
56144;92028;Melobesia farinosa
56143;92029;Melobesia membranacea
56140;94245;Membranoptera
56141;92030;Membranoptera alata
54722;60121;Menispermaceae
48043;60963;Mentha
48045;3666;Mentha aquatica
48049;3667;Mentha arvensis
48069;50064;Mentha carinthiaca
48073;3684;Mentha dalmatica
48059;3671;Mentha dumetorum
48080;13728;Mentha gracilis
48096;3677;Mentha longifolia
48100;29740;Mentha longifolia subsp. longifolia
48056;3673;Mentha piperita
48054;3670;Mentha piperita agg.
48065;3674;Mentha pulegium
48091;50070;Mentha rotundifolia
48084;3687;Mentha smithiana
48102;3679;Mentha spicata
48087;3676;Mentha spicata agg.
48104;10642;Mentha spicata subsp. spicata
48116;3680;Mentha suaveolens
48117;13736;Mentha suaveolens subsp. suaveolens
48062;50072;Mentha suavis
48067;3683;Mentha verticillata agg.
48076;3688;Mentha verticillata s. str.
48107;3681;Mentha villosa
48111;34146;Mentha villosa subsp. villosa
48047;92043;Mentha x nepetoides
48113;3682;Mentha x villosonervata
42664;60425;Menyanthaceae
42671;61070;Menyanthes
42673;3689;Menyanthes trifoliata
52190;60920;Mercurialis
52200;3690;Mercurialis annua
52197;3692;Mercurialis ovata
52193;3694;Mercurialis perennis
52192;3691;Mercurialis perennis agg.
52195;3693;Mercurialis x paxii
34302;99893;Mesoptychia
34340;99165;Mesoptychia badensis
34303;99166;Mesoptychia bantriensis
34600;99894;Mesoptychiaceae
34309;99167;Mesoptychia collaris
34335;99168;Mesoptychia gillmanii
34325;99170;Mesoptychia heterocolpos
34330;99169;Mesoptychia heterocolpos var. heterocolpos
34318;99171;Mesoptychia rutheana
34331;99172;Mesoptychia turbinata
50308;3695;Mespilus germanica
50306;61173;Mespilus nom. rej. sub Crataegus
55675;94644;Mestostimatophyceae
36574;82687;Metaneckera
54850;67264;Metasequoia
54851;10649;Metasequoia glyptostroboides
48658;61681;Metteniusaceae
48657;61682;Metteniusales
35861;94658;Metzergiales
34518;82685;Metzgeria
34124;94444;Metzgeriaceae
34519;82690;Metzgeria conjugata
34523;82694;Metzgeria furcata
34530;82695;Metzgeria pubescens
34521;82696;Metzgeria simplex
34533;82697;Metzgeria temperata
34526;99173;Metzgeria violacea
46186;61279;Meum
46188;3696;Meum athamanticum
39586;61404;Mibora
39588;3697;Mibora minima
48864;67611;Micranthes
48865;29176;Micranthes stellaris
48867;35332;Micranthes stellaris subsp. robusta
33197;99296;Microbryum
33210;99137;Microbryum commutatum
33222;99226;Microbryum conicum
33215;82701;Microbryum curvicollum
33198;82703;Microbryum davallianum
33228;82704;Microbryum floerkeanum
33205;99227;Microbryum muticum
33218;82707;Microbryum rectum
33211;82710;Microbryum starckeanum
32415;99911;Microeurhynchium
32416;99228;Microeurhynchium pumilum
36402;82700;Microlejeunea
36403;82715;Microlejeunea ulicina
35291;82699;Micromitrium
35293;82712;Micromitrium tenerum
40451;61405;Micropyrum
40454;22663;Micropyrum tenellum
55858;94251;Microspongium
55860;92048;Microspongium gelatinosum
55859;92049;Microspongium globosum
55911;94252;Microsyphar
55912;92050;Microsyphar polysiphoniae
42173;61683;Microteaceae
53416;64478;Microthlaspi
53417;22667;Microthlaspi perfoliatum
35448;82717;Mielichhoferia
35449;82718;Mielichhoferia mielichhoferiana
40354;61406;Milium
40356;3705;Milium effusum
40357;22668;Milium effusum subsp. alpicola
40358;13414;Milium effusum subsp. effusum
40355;3706;Milium vernale
47321;61216;Mimulus
47323;3707;Mimulus guttatus
47325;3708;Mimulus moschatus
41135;60682;Minuartia
41170;3709;Minuartia austriaca
41152;29885;Minuartia caespitosa
41174;3712;Minuartia cherlerioides
41157;3736;Minuartia gerardi
41137;29886;Minuartia glaucina
41180;3720;Minuartia hybrida
41189;27003;Minuartia hybrida subsp. hybrida
41185;32132;Minuartia hybrida subsp. tenuifolia
41160;22674;Minuartia rubra
41164;3729;Minuartia rupestris
41190;3727;Minuartia rupestris agg.
41168;29741;Minuartia rupestris subsp. rupestris
41139;3730;Minuartia sedoides
41142;3731;Minuartia setacea
41144;3733;Minuartia setacea subsp. setacea
41191;3734;Minuartia stricta
41145;3735;Minuartia verna agg.
41147;3737;Minuartia verna s. l.
41148;7134;Minuartia verna s. str.
41151;34222;Minuartia verna subsp. verna
41195;3739;Minuartia viscosa
41777;67041;Mirabilis
41778;99086;Mirabilis jalapa
40252;61407;Miscanthus
40253;99096;Miscanthus sacchariflorus
40254;99097;Miscanthus sinensis
42256;60344;Misodendraceae
47700;61217;Misopates
47702;3740;Misopates orontium
42262;61684;Mitrastemonaceae
35725;94496;Mniaceae
32045;82724;Mnium
32059;82754;Mnium hornum
32062;82759;Mnium lycopodioides
32068;82762;Mnium marginatum
32050;82780;Mnium spinosum
32048;82779;Mnium spinulosum
32054;82782;Mnium stellare
32056;82784;Mnium thomsonii
41384;60683;Moehringia
41391;3744;Moehringia ciliata
41389;3749;Moehringia muscosa
41386;3752;Moehringia trinervia
41652;60684;Moenchia
41654;3754;Moenchia erecta
41656;22678;Moenchia erecta subsp. erecta
34109;82788;Moerckia
34113;82789;Moerckia blyttii
34110;82790;Moerckia flotoviana
34111;82791;Moerckia hibernica
33132;82792;Molendoa
33134;82793;Molendoa hornschuchiana
33137;82794;Molendoa sendtneriana
33133;99138;Molendoa tenuinervis
39647;61408;Molinia
39656;3757;Molinia arundinacea
39649;3756;Molinia caerulea agg.
39651;3758;Molinia caerulea s. str.
41763;60175;Molluginaceae
41764;94987;Mollugo
48135;93992;Molucella
48136;93783;Molucella laevis
47745;65551;Monarda
47746;62677;Monarda didyma
42462;61131;Moneses
42464;3761;Moneses uniflora
54764;60100;Monimiaceae
36838;60465;Monocots
35838;94445;Monosoleniaceae
55604;92059;Monostroma
55610;92054;Monostroma arcticum
55607;92055;Monostroma fuscum
55606;92056;Monostroma grevillei
55608;92057;Monostroma latissimum
55605;92058;Monostroma oxyspermum
55609;92060;Monostroma undulatum
42460;61134;Monotropa
41748;61117;Montia
41753;20050;Montia arvensis
42180;61685;Montiaceae
41750;10651;Montia fontana agg.
41755;29742;Montia fontana s. l.
41758;3766;Montia fontana subsp. amporitana
41761;3768;Montia fontana subsp. fontana
48817;61686;Montiniaceae
42181;67434;Montiopsis
42182;30544;Montiopsis gayana
31800;90425;Moose
51139;60150;Moraceae
53885;67409;Moricandia
53886;30178;Moricandia arvensis
53087;60252;Moringaceae
51140;61074;Morus
51142;3770;Morus alba
51141;3771;Morus nigra
39238;93993;Muhlenbergia
39239;93784;Muhlenbergia mexicana
53084;61687;Muntingiaceae
37331;60531;Musaceae
37966;61463;Muscari
37980;6884;Muscari armeniacum
37971;3775;Muscari botryoides
37968;3776;Muscari comosum
37976;22715;Muscari neglectum
37974;3778;Muscari tenuiflorum
53720;60876;Myagrum
53722;3780;Myagrum perfoliatum
43614;60781;Mycelis
43616;3781;Mycelis muralis
32889;82797;Mylia
32893;82798;Mylia anomala
32890;82799;Mylia taylorii
46326;61688;Myodocarpaceae
48437;60634;Myosotis
48444;3794;Myosotis alpestris
48447;34212;Myosotis alpestris subsp. alpestris
48457;3782;Myosotis arvensis
48465;3783;Myosotis arvensis subsp. arvensis
48461;3784;Myosotis arvensis subsp. umbrata
48451;92066;Myosotis arvensis x stricta
48441;3795;Myosotis decumbens
48443;3796;Myosotis decumbens subsp. decumbens
48511;3785;Myosotis discolor
48514;29062;Myosotis discolor subsp. discolor
48491;6500;Myosotis laxa
48497;92074;Myosotis laxa x nemorosa
48477;92075;Myosotis laxa x scorpioides
48486;3789;Myosotis nemorosa
48478;7369;Myosotis praecox
48502;3792;Myosotis ramosissima
48506;29063;Myosotis ramosissima subsp. ramosissima
48510;92076;Myosotis ramosissima x stricta
48472;3790;Myosotis rehsteineri
48480;3791;Myosotis scorpioides
48469;20051;Myosotis scorpioides agg.
48500;94988;Myosotis sicula
48508;3803;Myosotis sparsiflora
48452;3804;Myosotis stricta
48448;3802;Myosotis sylvatica
48439;3793;Myosotis sylvatica agg.
48450;29064;Myosotis sylvatica subsp. sylvatica
48455;92080;Myosotis x parviflora
48498;92081;Myosotis x permixta
48467;92082;Myosotis x pseudohispida
54416;61148;Myosurus
54418;3806;Myosurus minimus
45259;67408;Myriactis
45260;30183;Myriactis nepalensis
49256;61075;Myrica
49255;60156;Myricaceae
49258;3807;Myrica gale
49261;29841;Myrica pensylvanica
41767;61242;Myricaria
41769;3808;Myricaria germanica
33050;99923;Myriocoleopsis
55973;94261;Myrionema
55974;92083;Myrionema balticum
55975;92084;Myrionema magnusii
55976;92085;Myrionema serriatum
55977;92086;Myrionema strangulans
49092;60937;Myriophyllum
49096;3809;Myriophyllum alterniflorum
49100;99098;Myriophyllum aquaticum
49098;3810;Myriophyllum heterophyllum
49094;3811;Myriophyllum spicatum
49101;3812;Myriophyllum verticillatum
54732;60096;Myristicaceae
40807;60143;Myrothamnaceae
45972;61281;Myrrhis
45974;3813;Myrrhis odorata
52480;60328;Myrtaceae
52479;60278;Myrtales
33190;82800;Myurella
33191;82804;Myurella julacea
33194;82805;Myurella tenerrima
62601;94418;Myxomycota
37027;61474;Najas
37040;3816;Najas flexilis
37029;3819;Najas marina s. l.
37031;7197;Najas marina subsp. intermedia
37034;7196;Najas marina subsp. marina
37038;3820;Najas minor
38127;61320;Narcissus
38129;3824;Narcissus poeticus agg.
38135;3825;Narcissus poeticus s. str.
38138;3828;Narcissus pseudonarcissus
38140;33207;Narcissus pseudonarcissus subsp. major
38141;29771;Narcissus pseudonarcissus subsp. pseudonarcissus
38132;3826;Narcissus radiiflorus
33003;82808;Nardia
33009;92087;Nardia breidleri
33006;82809;Nardia compressa
33004;82810;Nardia geoscyphus
33012;82811;Nardia insecta
33010;82813;Nardia scalaris
39741;61409;Nardus
39743;3832;Nardus stricta
40786;61689;Nartheciaceae
36963;61464;Narthecium
36965;3833;Narthecium ossifragum
39337;67407;Nassella
39338;30182;Nassella neesiana
53184;60877;Nasturtium
53194;3835;Nasturtium microphyllum
53192;3836;Nasturtium officinale
53186;3834;Nasturtium officinale agg.
53188;3837;Nasturtium sterile
32784;82816;Neckera
36408;94497;Neckeraceae
32786;82824;Neckera menziesii
32791;82826;Neckera pennata
32792;82827;Neckera pumila
32785;82831;Neckera webbiana
40795;61690;Nelumbonaceae
56172;94264;Nemalion
56173;92089;Nemalion helminthoides
36448;99895;Neoorthocaulis
36449;99174;Neoorthocaulis attenuatus
36458;99175;Neoorthocaulis floerkei
37568;95049;Neotinea
37569;94989;Neotinea maculata
37429;61494;Neottia
37431;3840;Neottia nidus-avis
42174;60221;Nepenthaceae
47935;60964;Nepeta
